reference_file,distorted_file,distortion_type,distortion_level,mos,jod_quality,jod_distortion,official_ssim,official_ssim_dist,reference_id,pred_jod_all_cv,pred_jod_gn_cv
i04.png,i04_13_2.png,JPEG2000_transmission_errors,2,3.84615,-3.371353342,3.371353342,0.7735,0.22650000000000003,4,2.3145892907734877,
i04.png,i04_13_3.png,JPEG2000_transmission_errors,3,3.35714,-4.277940587,4.277940587,0.6243,0.37570000000000003,4,3.335252589026094,
i04.png,i04_13_4.png,JPEG2000_transmission_errors,4,3.46341,-4.075476435,4.075476435,0.6536,0.34640000000000004,4,3.2416204069795462,
i04.png,i04_13_5.png,JPEG2000_transmission_errors,5,2.38095,-5.69368119,5.69368119,0.4136,0.5864,4,3.497870695618018,
i04.png,i04_14_1.png,non_eccentricity_pattern_noise,1,5.07143,-1.215715162,1.215715162,0.915,0.08499999999999996,4,0.9968831184602841,
i04.png,i04_14_2.png,non_eccentricity_pattern_noise,2,6.40476,0.059581134,-0.059581134,0.9767,0.023299999999999987,4,0.7855604769017185,
i04.png,i04_14_3.png,non_eccentricity_pattern_noise,3,6.0,-0.230211888,0.230211888,0.9536,0.0464,4,0.8446687427470532,
i04.png,i04_14_4.png,non_eccentricity_pattern_noise,4,4.40476,-2.051461481,2.051461481,0.9402,0.059799999999999964,4,0.8889080103627617,
i04.png,i04_14_5.png,non_eccentricity_pattern_noise,5,3.60976,-3.580161613,3.580161613,0.9111,0.08889999999999998,4,1.0168920269708839,
i04.png,i04_15_1.png,local_block_wise_distortions_of_different_intensity,1,3.38095,-4.01156547,4.01156547,0.9635,0.03649999999999998,4,0.8169186007199691,
i04.png,i04_15_2.png,local_block_wise_distortions_of_different_intensity,2,3.40476,-3.860395161,3.860395161,0.9695,0.03049999999999997,4,0.8019173341219211,
i04.png,i04_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.5,-3.861241376,3.861241376,0.9745,0.025499999999999967,4,0.7903768083874511,
i04.png,i04_15_4.png,local_block_wise_distortions_of_different_intensity,4,3.7561,-3.543029567,3.543029567,0.9812,0.01880000000000004,4,0.7761820506999307,
i04.png,i04_15_5.png,local_block_wise_distortions_of_different_intensity,5,4.05128,-2.875540943,2.875540943,0.9876,0.012399999999999967,4,0.7638775433271537,
i04.png,i04_16_1.png,intensity_shift,1,6.28571,0.101741646,-0.101741646,0.9968,0.0031999999999999806,4,0.7481339114990336,
i04.png,i04_16_2.png,intensity_shift,2,6.64286,0.294111401,-0.294111401,0.993,0.007000000000000006,4,0.754373448634149,
i04.png,i04_16_3.png,intensity_shift,3,6.09524,-0.183063479,0.183063479,0.9719,0.028100000000000014,4,0.7962727366349441,
i04.png,i04_16_4.png,intensity_shift,4,5.66667,-0.326679732,0.326679732,0.9639,0.03610000000000002,4,0.8158776332216369,
i04.png,i04_16_5.png,intensity_shift,5,5.15385,-1.157735638,1.157735638,0.8772,0.12280000000000002,4,1.2338949031711168,
i04.png,i04_17_1.png,contrast_change,1,6.0,-0.110735689,0.110735689,0.9954,0.0046000000000000485,4,0.7503911111492384,
i04.png,i04_17_2.png,contrast_change,2,6.66667,0.619693447,-0.619693447,0.9882,0.011800000000000033,4,0.7627831077868856,
i04.png,i04_17_3.png,contrast_change,3,4.78049,-1.466980961,1.466980961,0.9796,0.020399999999999974,4,0.7794453958166878,
i04.png,i04_17_4.png,contrast_change,4,7.21429,0.771359669,-0.771359669,0.9569,0.04310000000000003,4,0.8349824444138002,
i04.png,i04_17_5.png,contrast_change,5,3.925,-2.849107617,2.849107617,0.9191,0.08089999999999997,4,0.9768583209070183,
i04.png,i04_18_1.png,change_of_color_saturation,1,5.41463,-0.595157986,0.595157986,1.0,0.0,4,0.7431509292964007,
i04.png,i04_18_2.png,change_of_color_saturation,2,5.02439,-1.279614874,1.279614874,1.0,0.0,4,0.7431509292964007,
i04.png,i04_18_3.png,change_of_color_saturation,3,4.66667,-1.946026441,1.946026441,1.0,0.0,4,0.7431509292964007,
i04.png,i04_18_4.png,change_of_color_saturation,4,4.2381,-2.291406032,2.291406032,1.0,0.0,4,0.7431509292964007,
i04.png,i04_18_5.png,change_of_color_saturation,5,3.92683,-2.897254858,2.897254858,1.0,0.0,4,0.7431509292964007,
i04.png,i04_19_1.png,multiplicative_gaussian_noise,1,5.45238,-0.74925111,0.74925111,0.9154,0.08460000000000001,4,0.994884398305627,
i04.png,i04_19_2.png,multiplicative_gaussian_noise,2,5.35714,-1.044926605,1.044926605,0.8526,0.14739999999999998,4,1.4428588200295973,
i04.png,i04_19_3.png,multiplicative_gaussian_noise,3,4.90244,-1.812455642,1.812455642,0.7571,0.2429,4,2.495052689461478,
i04.png,i04_19_4.png,multiplicative_gaussian_noise,4,4.425,-2.399417567,2.399417567,0.6334,0.36660000000000004,4,3.3101514211167653,
i04.png,i04_19_5.png,multiplicative_gaussian_noise,5,4.16667,-2.805861095,2.805861095,0.4897,0.5103,4,3.483823824916231,
i04.png,i04_20_1.png,comfort_noise,1,6.45238,0.103838709,-0.103838709,0.8406,0.1594,4,1.5598952413868608,
i04.png,i04_20_2.png,comfort_noise,2,5.225,-0.784055098,0.784055098,0.7171,0.28290000000000004,4,2.871243075344986,
i04.png,i04_20_3.png,comfort_noise,3,4.19048,-2.70819771,2.70819771,0.5579,0.44210000000000005,4,3.4442718777623043,
i04.png,i04_20_4.png,comfort_noise,4,3.11905,-4.682820108,4.682820108,0.4156,0.5844,4,3.497680340719003,
i04.png,i04_20_5.png,comfort_noise,5,2.41463,-5.858627428,5.858627428,0.3013,0.6987,4,3.50270235391266,
i04.png,i04_21_1.png,lossy_compression_of_noisy_images,1,5.14634,-1.047669304,1.047669304,0.8779,0.12209999999999999,4,1.2285893128558367,
i04.png,i04_21_2.png,lossy_compression_of_noisy_images,2,4.73171,-1.741176958,1.741176958,0.7972,0.20279999999999998,4,2.0409377174074588,
i04.png,i04_21_3.png,lossy_compression_of_noisy_images,3,3.80952,-3.211078641,3.211078641,0.6768,0.32320000000000004,4,3.1366606579287155,
i04.png,i04_21_4.png,lossy_compression_of_noisy_images,4,3.21951,-4.172818116,4.172818116,0.5415,0.4585,4,3.457973284072066,
i04.png,i04_21_5.png,lossy_compression_of_noisy_images,5,2.0,-7.161505027,7.161505027,0.5271,0.4729,4,3.4674038783709373,
i04.png,i04_22_1.png,image_color_quantization_with_dither,1,6.02439,0.001622324,-0.001622324,0.8998,0.10019999999999996,4,1.0804054686819746,
i04.png,i04_22_2.png,image_color_quantization_with_dither,2,5.78571,-0.408726391,0.408726391,0.8126,0.1874,4,1.8632049972837157,
i04.png,i04_22_3.png,image_color_quantization_with_dither,3,4.42857,-2.376035233,2.376035233,0.7077,0.2923,4,2.9434701746959853,
i04.png,i04_22_4.png,image_color_quantization_with_dither,4,4.12195,-2.773659323,2.773659323,0.5465,0.4535,4,3.4541635172452088,
i04.png,i04_22_5.png,image_color_quantization_with_dither,5,2.90476,-4.970072696,4.970072696,0.5164,0.48360000000000003,4,3.4731397895538496,
i04.png,i04_23_1.png,chromatic_aberrations,1,6.425,0.144384486,-0.144384486,0.9747,0.02529999999999999,4,0.7899325035685852,
i04.png,i04_23_2.png,chromatic_aberrations,2,5.40476,-0.850486819,0.850486819,0.8824,0.11760000000000004,4,1.1953346469386952,
i04.png,i04_23_3.png,chromatic_aberrations,3,3.87805,-3.246890672,3.246890672,0.7884,0.2116,4,2.143337737664753,
i04.png,i04_23_4.png,chromatic_aberrations,4,2.95122,-4.825203045,4.825203045,0.7509,0.2491,4,2.5599820473181154,
i04.png,i04_23_5.png,chromatic_aberrations,5,1.47619,-7.852001797,7.852001797,0.7037,0.2963,4,2.972253215526213,
i04.png,i04_24_1.png,sparse_sampling_and_reconstruction,1,5.54762,-0.800774069,0.800774069,0.8622,0.13780000000000003,4,1.356164212820336,
i04.png,i04_24_2.png,sparse_sampling_and_reconstruction,2,3.7619,-3.542151007,3.542151007,0.8026,0.19740000000000002,4,1.9782081806324232,
i04.png,i04_24_3.png,sparse_sampling_and_reconstruction,3,2.58537,-5.312156104,5.312156104,0.7464,0.25360000000000005,4,2.6057497490460815,
i04.png,i04_24_4.png,sparse_sampling_and_reconstruction,4,1.90476,-7.127896457,7.127896457,0.7141,0.28590000000000004,4,2.894995203219754,
i04.png,i04_24_5.png,sparse_sampling_and_reconstruction,5,0.58537,-8.854307636,8.854307636,0.6941,0.30589999999999995,4,3.0366469505531066,
i05.png,i05_01_1.png,additive_gaussian_noise,1,5.525,-0.201618444,0.201618444,0.9668,0.03320000000000001,5,0.8340213856902365,0.26817466639920307
i05.png,i05_01_2.png,additive_gaussian_noise,2,5.5,-0.244992248,0.244992248,0.9384,0.06159999999999999,5,0.912157816660065,0.4367258605037492
i05.png,i05_01_3.png,additive_gaussian_noise,3,4.84615,-0.787365816,0.787365816,0.8921,0.1079,5,1.1363691103110005,0.7085777515650156
i05.png,i05_01_4.png,additive_gaussian_noise,4,4.05128,-1.224834716,1.224834716,0.8236,0.1764,5,1.7759392870847206,1.0961141513695818
i05.png,i05_01_5.png,additive_gaussian_noise,5,3.56098,-1.878574158,1.878574158,0.73,0.27,5,2.860988711948119,1.5787187954887862
i05.png,i05_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,5.82927,0.0492253,-0.0492253,0.9907,0.009299999999999975,5,0.7910231136564476,
i05.png,i05_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.68293,0.064746232,-0.064746232,0.9825,0.01749999999999996,5,0.8039030454135587,
i05.png,i05_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.325,-0.247354248,0.247354248,0.9667,0.033299999999999996,5,0.8342391123437037,
i05.png,i05_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.09756,-0.409028799,0.409028799,0.9392,0.060799999999999965,5,0.909449734503013,
i05.png,i05_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.25641,-1.156030521,1.156030521,0.892,0.10799999999999998,5,1.137020130240086,
i05.png,i05_03_1.png,spatially_correlated_noise,1,5.09756,-0.464723207,0.464723207,0.9732,0.026800000000000046,5,0.8207997417750452,
i05.png,i05_03_2.png,spatially_correlated_noise,2,4.4878,-0.963053255,0.963053255,0.9501,0.049900000000000055,5,0.8756953431565494,
i05.png,i05_03_3.png,spatially_correlated_noise,3,3.675,-1.699433272,1.699433272,0.9115,0.08850000000000002,5,1.0247018722685697,
i05.png,i05_03_4.png,spatially_correlated_noise,4,3.07317,-2.39899896,2.39899896,0.8502,0.14980000000000004,5,1.4830491463604354,
i05.png,i05_03_5.png,spatially_correlated_noise,5,2.375,-3.178154543,3.178154543,0.7629,0.23709999999999998,5,2.520423491977846,
i05.png,i05_04_1.png,masked_noise,1,5.63415,-0.041853151,0.041853151,0.9862,0.013800000000000034,5,0.7978725372259678,
i05.png,i05_04_2.png,masked_noise,2,5.75,0.104309353,-0.104309353,0.9741,0.025900000000000034,5,0.8190490188409898,
i05.png,i05_04_3.png,masked_noise,3,5.575,-0.05436624,0.05436624,0.9497,0.05030000000000001,5,0.8768354499598484,
i05.png,i05_04_4.png,masked_noise,4,4.92683,-0.596055677,0.596055677,0.9069,0.09309999999999996,5,1.0486416065206576,
i05.png,i05_04_5.png,masked_noise,5,4.4,-1.053760232,1.053760232,0.8343,0.16569999999999996,5,1.6524021892178502,
i05.png,i05_05_1.png,high_frequency_noise,1,5.625,0.027378676,-0.027378676,0.9656,0.034399999999999986,5,0.8366575726905162,
i05.png,i05_05_2.png,high_frequency_noise,2,5.39024,-0.211563682,0.211563682,0.9371,0.06289999999999996,5,0.9166294936783365,
i05.png,i05_05_3.png,high_frequency_noise,3,4.7,-0.68698274,0.68698274,0.8471,0.15290000000000004,5,1.514570488815635,
i05.png,i05_05_4.png,high_frequency_noise,4,3.81579,-1.618173355,1.618173355,0.6938,0.3062,5,3.1321581878148823,
i05.png,i05_05_5.png,high_frequency_noise,5,2.92308,-2.557477374,2.557477374,0.4898,0.5102,5,3.510252538143627,
i05.png,i05_06_1.png,impulse_noise,1,4.375,-0.991034844,0.991034844,0.9738,0.0262,5,0.8196297205915752,
i05.png,i05_06_2.png,impulse_noise,2,3.92308,-1.458378428,1.458378428,0.9443,0.05569999999999997,5,0.8929456251325901,
i05.png,i05_06_3.png,impulse_noise,3,3.5,-1.867842425,1.867842425,0.8935,0.10650000000000004,5,1.1273393663358,
i05.png,i05_06_4.png,impulse_noise,4,3.31707,-2.29232177,2.29232177,0.8145,0.1855,5,1.8856362296259461,
i05.png,i05_06_5.png,impulse_noise,5,2.51282,-2.890711177,2.890711177,0.702,0.29800000000000004,5,3.08031322637612,
i05.png,i05_07_1.png,quantization_noise,1,5.275,-0.226329909,0.226329909,0.9738,0.0262,5,0.8196297205915752,
i05.png,i05_07_2.png,quantization_noise,2,5.26829,-0.341297974,0.341297974,0.9533,0.046699999999999964,5,0.8668284413259024,
i05.png,i05_07_3.png,quantization_noise,3,4.53846,-0.875162035,0.875162035,0.9175,0.08250000000000002,5,0.9956823831562989,
i05.png,i05_07_4.png,quantization_noise,4,4.05128,-1.285320583,1.285320583,0.8541,0.14590000000000003,5,1.4444929545027512,
i05.png,i05_07_5.png,quantization_noise,5,3.14634,-2.38083508,2.38083508,0.7909,0.20909999999999995,5,2.18023792236659,
i05.png,i05_08_1.png,gaussian_blur,1,5.4,-0.212419286,0.212419286,0.9806,0.019399999999999973,5,0.8071470739899624,
i05.png,i05_08_2.png,gaussian_blur,2,4.66667,-0.70313548,0.70313548,0.9375,0.0625,5,0.9152441587924875,
i05.png,i05_08_3.png,gaussian_blur,3,3.65854,-1.723933628,1.723933628,0.8264,0.17359999999999998,5,1.7429761564770416,
i05.png,i05_08_4.png,gaussian_blur,4,2.78049,-2.706443189,2.706443189,0.64,0.36,5,3.358943258454021,
i05.png,i05_08_5.png,gaussian_blur,5,1.25,-4.01329211,4.01329211,0.432,0.5680000000000001,5,3.517831904836397,
i05.png,i05_09_1.png,image_denoising,1,5.825,0.02746724,-0.02746724,0.9745,0.025499999999999967,5,0.818279189444771,
i05.png,i05_09_2.png,image_denoising,2,5.825,0.116961427,-0.116961427,0.9554,0.04459999999999997,5,0.861248658538748,
i05.png,i05_09_3.png,image_denoising,3,5.325,-0.345083565,0.345083565,0.8944,0.10560000000000003,5,1.1216174635308438,
i05.png,i05_09_4.png,image_denoising,4,3.5,-1.908478211,1.908478211,0.7346,0.26539999999999997,5,2.8185288346113193,
i05.png,i05_09_5.png,image_denoising,5,1.36585,-3.855282695,3.855282695,0.5007,0.49929999999999997,5,3.5077315311974893,
i05.png,i05_10_1.png,JPEG_compression,1,5.73171,-0.05749482,0.05749482,0.9693,0.03069999999999995,5,0.8286917243369599,
i05.png,i05_10_2.png,JPEG_compression,2,5.15385,-0.359729841,0.359729841,0.942,0.05800000000000005,5,0.900228473181543,
i05.png,i05_10_3.png,JPEG_compression,3,4.70732,-0.740369859,0.740369859,0.875,0.125,5,1.2597541411534712,
i05.png,i05_10_4.png,JPEG_compression,4,3.43902,-1.975937392,1.975937392,0.7449,0.2551,5,2.717065529526323,
i05.png,i05_10_5.png,JPEG_compression,5,1.87805,-3.570105435,3.570105435,0.608,0.392,5,3.4275632999443344,
i05.png,i05_11_1.png,JPEG2000_compression,1,5.7561,0.05769489,-0.05769489,0.9718,0.028200000000000003,5,0.823574989387758,
i05.png,i05_11_2.png,JPEG2000_compression,2,5.4,-0.183513897,0.183513897,0.94,0.06000000000000005,5,0.9067745636834553,
i05.png,i05_11_3.png,JPEG2000_compression,3,4.5,-0.833129272,0.833129272,0.8892,0.11080000000000001,5,1.1555782246116317,
i05.png,i05_11_4.png,JPEG2000_compression,4,3.66667,-1.523440007,1.523440007,0.7992,0.20079999999999998,5,2.075950815603088,
i05.png,i05_11_5.png,JPEG2000_compression,5,2.25,-3.293556099,3.293556099,0.6132,0.38680000000000003,5,3.4187059217137845,
i05.png,i05_12_1.png,JPEG_transmission_errors,1,5.68293,-0.001008063,0.001008063,0.9761,0.023900000000000032,5,0.8152500322489302,
i05.png,i05_12_2.png,JPEG_transmission_errors,2,5.775,-0.038820835,0.038820835,0.9664,0.03359999999999996,5,0.834894417424369,
i05.png,i05_12_3.png,JPEG_transmission_errors,3,5.35,-0.159894782,0.159894782,0.9153,0.0847,5,1.0060404151109397,
i05.png,i05_12_4.png,JPEG_transmission_errors,4,3.8,-1.61523167,1.61523167,0.8808,0.11919999999999997,5,1.215142947871453,
i05.png,i05_12_5.png,JPEG_transmission_errors,5,2.725,-2.815944022,2.815944022,0.5972,0.40280000000000005,5,3.443676087635268,
i05.png,i05_13_1.png,JPEG2000_transmission_errors,1,5.46341,-0.216433442,0.216433442,0.9492,0.050799999999999956,5,0.8782706870199379,
i05.png,i05_13_2.png,JPEG2000_transmission_errors,2,4.90244,-0.533516077,0.533516077,0.9794,0.02059999999999995,5,0.8092492414311326,
i05.png,i05_13_3.png,JPEG2000_transmission_errors,3,3.475,-1.887997551,1.887997551,0.846,0.15400000000000003,5,1.525937424951545,
i05.png,i05_13_4.png,JPEG2000_transmission_errors,4,2.97561,-2.476175561,2.476175561,0.7676,0.23240000000000005,5,2.4656239282628674,
i05.png,i05_13_5.png,JPEG2000_transmission_errors,5,1.97368,-3.457845677,3.457845677,0.5868,0.4132,5,3.4566517792108176,
i05.png,i05_14_1.png,non_eccentricity_pattern_noise,1,5.92683,0.148456332,-0.148456332,0.9798,0.020199999999999996,5,0.8085438701768602,
i05.png,i05_14_2.png,non_eccentricity_pattern_noise,2,5.53659,-0.076373014,0.076373014,0.9686,0.031399999999999983,5,0.8301622297475284,
i05.png,i05_14_3.png,non_eccentricity_pattern_noise,3,5.60976,-0.058811898,0.058811898,0.9296,0.07040000000000002,5,0.9442139519793936,
i05.png,i05_14_4.png,non_eccentricity_pattern_noise,4,5.225,-0.439620668,0.439620668,0.8972,0.1028,5,1.104226701729817,
i05.png,i05_14_5.png,non_eccentricity_pattern_noise,5,4.31707,-1.124509552,1.124509552,0.8506,0.14939999999999998,5,1.4790377600878357,
i05.png,i05_15_1.png,local_block_wise_distortions_of_different_intensity,1,3.05,-2.358839391,2.358839391,0.9475,0.05249999999999999,5,0.8832354428433812,
i05.png,i05_15_2.png,local_block_wise_distortions_of_different_intensity,2,3.1,-2.234337852,2.234337852,0.9575,0.04249999999999998,5,0.8558520576171983,
i05.png,i05_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.31707,-2.09623681,2.09623681,0.9673,0.03269999999999995,5,0.8329380421020733,
i05.png,i05_15_4.png,local_block_wise_distortions_of_different_intensity,4,3.9,-1.615300693,1.615300693,0.9783,0.021700000000000053,5,0.8112132637979719,
i05.png,i05_15_5.png,local_block_wise_distortions_of_different_intensity,5,3.84615,-1.55974927,1.55974927,0.9883,0.011700000000000044,5,0.7946118728975871,
i05.png,i05_16_1.png,intensity_shift,1,6.15,0.314357894,-0.314357894,0.9963,0.0037000000000000366,5,0.7831913849842375,
i05.png,i05_16_2.png,intensity_shift,2,5.95,0.085293846,-0.085293846,0.9919,0.008099999999999996,5,0.7892822067571147,
i05.png,i05_16_3.png,intensity_shift,3,5.58537,-0.189046969,0.189046969,0.958,0.04200000000000004,5,0.8545935714179635,
i05.png,i05_16_4.png,intensity_shift,4,5.09756,-0.62645211,0.62645211,0.9498,0.05020000000000002,5,0.876549751491297,
i05.png,i05_16_5.png,intensity_shift,5,4.25,-1.09897682,1.09897682,0.8366,0.1634,5,1.6267753701064351,
i05.png,i05_17_1.png,contrast_change,1,5.3,-0.220597297,0.220597297,0.9937,0.006299999999999972,5,0.7867358238491441,
i05.png,i05_17_2.png,contrast_change,2,6.82927,0.664673045,-0.664673045,0.9801,0.01990000000000003,5,0.8080179002311437,
i05.png,i05_17_3.png,contrast_change,3,4.025,-1.386384514,1.386384514,0.9613,0.03869999999999996,5,0.8465354944652015,
i05.png,i05_17_4.png,contrast_change,4,6.56098,0.50723741,-0.50723741,0.9292,0.07079999999999997,5,0.9457738354931575,
i05.png,i05_17_5.png,contrast_change,5,2.8,-2.585818886,2.585818886,0.8286,0.1714,5,1.7173778537762752,
i05.png,i05_18_1.png,change_of_color_saturation,1,4.775,-0.694149405,0.694149405,1.0,0.0,5,0.778408354912585,
i05.png,i05_18_2.png,change_of_color_saturation,2,4.20513,-1.016477145,1.016477145,1.0,0.0,5,0.778408354912585,
i05.png,i05_18_3.png,change_of_color_saturation,3,3.74359,-1.60219273,1.60219273,1.0,0.0,5,0.778408354912585,
i05.png,i05_18_4.png,change_of_color_saturation,4,3.53846,-1.817265564,1.817265564,1.0,0.0,5,0.778408354912585,
i05.png,i05_18_5.png,change_of_color_saturation,5,3.15,-2.163464563,2.163464563,1.0,0.0,5,0.778408354912585,
i05.png,i05_19_1.png,multiplicative_gaussian_noise,1,5.175,-0.370083757,0.370083757,0.9733,0.026699999999999946,5,0.8206039371326083,
i05.png,i05_19_2.png,multiplicative_gaussian_noise,2,4.80488,-0.67540882,0.67540882,0.9522,0.047799999999999954,5,0.8698260871564936,
i05.png,i05_19_3.png,multiplicative_gaussian_noise,3,4.225,-1.110845839,1.110845839,0.9164,0.08360000000000001,5,1.000821165326323,
i05.png,i05_19_4.png,multiplicative_gaussian_noise,4,3.65,-1.719112826,1.719112826,0.8614,0.13859999999999995,5,1.3757204389698587,
i05.png,i05_19_5.png,multiplicative_gaussian_noise,5,3.36585,-2.050260567,2.050260567,0.784,0.21599999999999997,5,2.2664338206861387,
i05.png,i05_20_1.png,comfort_noise,1,5.68293,-0.0855934,0.0855934,0.9592,0.04079999999999995,5,0.851613934452111,
i05.png,i05_20_2.png,comfort_noise,2,5.56098,-0.081869706,0.081869706,0.9279,0.07210000000000005,5,0.9509077446828315,
i05.png,i05_20_3.png,comfort_noise,3,5.02439,-0.476039034,0.476039034,0.874,0.126,5,1.2677374606168696,
i05.png,i05_20_4.png,comfort_noise,4,4.475,-0.949033312,0.949033312,0.7752,0.2248,5,2.3746297967775916,
i05.png,i05_20_5.png,comfort_noise,5,3.28205,-2.012487471,2.012487471,0.607,0.393,5,3.4291805621528946,
i05.png,i05_21_1.png,lossy_compression_of_noisy_images,1,5.6,-0.025804392,0.025804392,0.9572,0.04279999999999995,5,0.8566119859384964,
i05.png,i05_21_2.png,lossy_compression_of_noisy_images,2,4.925,-0.656677697,0.656677697,0.9211,0.07889999999999997,5,0.9794163504874329,
i05.png,i05_21_3.png,lossy_compression_of_noisy_images,3,4.36585,-1.080268664,1.080268664,0.8624,0.13759999999999994,5,1.366651100446944,
i05.png,i05_21_4.png,lossy_compression_of_noisy_images,4,3.35,-1.981115581,1.981115581,0.7725,0.22750000000000004,5,2.4072602359098942,
i05.png,i05_21_5.png,lossy_compression_of_noisy_images,5,2.475,-2.959952396,2.959952396,0.6254,0.37460000000000004,5,3.3946862726789435,
i05.png,i05_22_1.png,image_color_quantization_with_dither,1,5.275,-0.248059772,0.248059772,0.9674,0.03259999999999996,5,0.8327224277330871,
i05.png,i05_22_2.png,image_color_quantization_with_dither,2,5.25,-0.27274357,0.27274357,0.937,0.06299999999999994,5,0.916977145270038,
i05.png,i05_22_3.png,image_color_quantization_with_dither,3,4.7561,-0.726921021,0.726921021,0.8913,0.10870000000000002,5,1.1415999081068091,
i05.png,i05_22_4.png,image_color_quantization_with_dither,4,4.1,-1.39000291,1.39000291,0.8005,0.1995,5,2.0596256024528277,
i05.png,i05_22_5.png,image_color_quantization_with_dither,5,3.17073,-2.14048064,2.14048064,0.6964,0.3036,5,3.1162971130754133,
i05.png,i05_23_1.png,chromatic_aberrations,1,5.73171,-0.001307201,0.001307201,0.9968,0.0031999999999999806,5,0.782527410040492,
i05.png,i05_23_2.png,chromatic_aberrations,2,5.575,-0.098587465,0.098587465,0.9908,0.009199999999999986,5,0.7908766942504915,
i05.png,i05_23_3.png,chromatic_aberrations,3,5.63415,-0.000554647,0.000554647,0.9825,0.01749999999999996,5,0.8039030454135587,
i05.png,i05_23_4.png,chromatic_aberrations,4,5.7561,-0.025445516,0.025445516,0.9709,0.029100000000000015,5,0.8253929749158709,
i05.png,i05_23_5.png,chromatic_aberrations,5,5.43902,-0.206847055,0.206847055,0.9467,0.053300000000000014,5,0.8856178334971017,
i05.png,i05_24_1.png,sparse_sampling_and_reconstruction,1,5.525,0.024408137,-0.024408137,0.9669,0.03310000000000002,5,0.8338040123662254,
i05.png,i05_24_2.png,sparse_sampling_and_reconstruction,2,5.60976,-0.098376379,0.098376379,0.935,0.06499999999999995,5,0.9240420158112739,
i05.png,i05_24_3.png,sparse_sampling_and_reconstruction,3,5.2,-0.377295626,0.377295626,0.8721,0.1279,5,1.28314331030313,
i05.png,i05_24_4.png,sparse_sampling_and_reconstruction,4,3.95122,-1.486894207,1.486894207,0.7644,0.23560000000000003,5,2.503069759077766,
i05.png,i05_24_5.png,sparse_sampling_and_reconstruction,5,2.60976,-2.861721746,2.861721746,0.6001,0.39990000000000003,5,3.4396321519250845,
i06.png,i06_01_1.png,additive_gaussian_noise,1,5.75676,-0.675275764,0.675275764,0.9576,0.04239999999999999,6,0.8238001185363515,0.2776433433586334
i06.png,i06_01_2.png,additive_gaussian_noise,2,5.16667,-0.977597476,0.977597476,0.9225,0.07750000000000001,6,0.9441986451261635,0.504055442957247
i06.png,i06_01_3.png,additive_gaussian_noise,3,5.02703,-1.248110578,1.248110578,0.8644,0.13560000000000005,6,1.3289919807481048,0.8572443001877676
i06.png,i06_01_4.png,additive_gaussian_noise,4,4.31429,-1.683781269,1.683781269,0.7813,0.2187,6,2.2960841886319887,1.3137312086195063
i06.png,i06_01_5.png,additive_gaussian_noise,5,3.61111,-2.520341275,2.520341275,0.6703,0.3297,6,3.2408370920933267,1.833591708195966
i06.png,i06_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,6.16216,-0.442654954,0.442654954,0.9873,0.012700000000000045,6,0.7631930725784514,
i06.png,i06_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.78378,-0.64642743,0.64642743,0.9761,0.023900000000000032,6,0.7826419846384576,
i06.png,i06_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.45946,-0.884090469,0.884090469,0.9552,0.04479999999999995,6,0.8301031034543166,
i06.png,i06_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,4.83333,-1.287795663,1.287795663,0.9189,0.08109999999999995,6,0.9605272937010824,
i06.png,i06_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.38889,-1.794620269,1.794620269,0.8598,0.1402,6,1.3716342291457957,
i06.png,i06_03_1.png,spatially_correlated_noise,1,4.58333,-1.391482848,1.391482848,0.9656,0.034399999999999986,6,0.8044682019184836,
i06.png,i06_03_2.png,spatially_correlated_noise,2,4.05714,-1.899603511,1.899603511,0.9369,0.06310000000000004,6,0.8868894129984533,
i06.png,i06_03_3.png,spatially_correlated_noise,3,3.47222,-2.480086577,2.480086577,0.8875,0.11250000000000004,6,1.1428688981927106,
i06.png,i06_03_4.png,spatially_correlated_noise,4,2.94595,-3.158801264,3.158801264,0.8166,0.1834,6,1.8509600706928846,
i06.png,i06_03_5.png,spatially_correlated_noise,5,2.5,-3.736697056,3.736697056,0.7163,0.28369999999999995,6,2.9704505750028822,
i06.png,i06_04_1.png,masked_noise,1,5.83333,-0.627019585,0.627019585,0.9839,0.016100000000000003,6,0.7687167400181425,
i06.png,i06_04_2.png,masked_noise,2,5.86111,-0.541434704,0.541434704,0.9698,0.030200000000000005,6,0.7952829659227664,
i06.png,i06_04_3.png,masked_noise,3,5.69444,-0.688223539,0.688223539,0.9421,0.05789999999999995,6,0.8690738512727004,
