reference_file,distorted_file,distortion_type,distortion_level,mlds_curve_value,mlds_sigma,percept_scale,estimated_mos,jod_distortion,jod_quality
img_21.png,rot_img_21_level_09.png,rotation,9,0.8408614,0.2233707,3.764421,3.47744313422842,5.581138925989077,-5.581138925989077
img_21.png,rot_img_21_level_10.png,rotation,10,1.0,0.2233707,4.476862,3.10684467602069,6.637405533143426,-6.637405533143426
img_22.png,rot_img_22_level_01.png,rotation,1,0.0,0.2800229,0.0,5.4356243992662,0.0,-0.0
img_22.png,rot_img_22_level_02.png,rotation,2,0.06643689,0.2800229,0.2372552,5.31220869000499,0.3517550858719903,-0.3517550858719903
img_22.png,rot_img_22_level_03.png,rotation,3,0.2391036,0.2800229,0.8538718,4.99145628908296,1.2659522249993715,-1.2659522249993715
img_22.png,rot_img_22_level_04.png,rotation,4,0.364883,0.2800229,1.303047,4.75780376685987,1.9319003730170692,-1.9319003730170692
img_22.png,rot_img_22_level_05.png,rotation,5,0.4551954,0.2800229,1.625565,4.59003594672565,2.410066275325059,-2.410066275325059
img_22.png,rot_img_22_level_06.png,rotation,6,0.5282269,0.2800229,1.88637,4.45437007278961,2.7967363469224127,-2.7967363469224127
img_22.png,rot_img_22_level_07.png,rotation,7,0.6589823,0.2800229,2.353316,4.21147351340257,3.489031522444729,-3.489031522444729
img_22.png,rot_img_22_level_08.png,rotation,8,0.7863318,0.2800229,2.808098,3.97490443888184,4.163292324581144,-4.163292324581144
img_22.png,rot_img_22_level_09.png,rotation,9,0.8926736,0.2800229,3.187859,3.77735988278888,4.726326825683049,-4.726326825683049
img_22.png,rot_img_22_level_10.png,rotation,10,1.0,0.2800229,3.571137,3.57798584919881,5.29457563878744,-5.29457563878744
img_23.png,rot_img_23_level_01.png,rotation,1,0.0,0.5288193,0.0,5.4356243992662,0.0,-0.0
img_23.png,rot_img_23_level_02.png,rotation,2,0.0697058,0.5288193,0.131814,5.36705722644741,0.1954277288300974,-0.1954277288300974
img_23.png,rot_img_23_level_03.png,rotation,3,0.2880313,0.5288193,0.5446686,5.152297999755,0.8075268747103402,-0.8075268747103402
img_23.png,rot_img_23_level_04.png,rotation,4,0.2853988,0.5288193,0.5396907,5.1548874100572,0.8001466291268412,-0.8001466291268412
img_23.png,rot_img_23_level_05.png,rotation,5,0.4718739,0.5288193,0.8923159,4.97145838864323,1.322949532947823,-1.322949532947823
img_23.png,rot_img_23_level_06.png,rotation,6,0.4697443,0.5288193,0.8882888,4.97355321060189,1.316978945553679,-1.316978945553679
img_23.png,rot_img_23_level_07.png,rotation,7,0.5769891,0.5288193,1.091089,4.8680603467097,1.6176509719870589,-1.6176509719870589
img_23.png,rot_img_23_level_08.png,rotation,8,0.6879361,0.5288193,1.300891,4.75892527765991,1.928703882633971,-1.928703882633971
img_23.png,rot_img_23_level_09.png,rotation,9,0.8928229,0.5288193,1.688333,4.55738520929647,2.5031262513762185,-2.5031262513762185
img_23.png,rot_img_23_level_10.png,rotation,10,1.0,0.5288193,1.891005,4.45195903264202,2.803608208205186,-2.803608208205186
img_24.png,rot_img_24_level_01.png,rotation,1,0.0,0.2984238,0.0,5.4356243992662,0.0,-0.0
img_24.png,rot_img_24_level_02.png,rotation,2,0.05623417,0.2984238,0.1884373,5.33760284681649,0.2793775590292057,-0.2793775590292057
img_24.png,rot_img_24_level_03.png,rotation,3,0.201561,0.2984238,0.6754189,5.08428414374419,1.0013775595606134,-1.0013775595606134
img_24.png,rot_img_24_level_04.png,rotation,4,0.3111078,0.2984238,1.042503,4.89333387348662,1.5456172605987455,-1.5456172605987455
img_24.png,rot_img_24_level_05.png,rotation,5,0.4029625,0.2984238,1.350303,4.73322208116089,2.00196222345477,-2.00196222345477
img_24.png,rot_img_24_level_06.png,rotation,6,0.4856808,0.2984238,1.627487,4.58903615834082,2.4129158367890264,-2.4129158367890264
img_24.png,rot_img_24_level_07.png,rotation,7,0.6435489,0.2984238,2.156493,4.31385714985782,3.1972213059918015,-3.1972213059918015
img_24.png,rot_img_24_level_08.png,rotation,8,0.7383027,0.2984238,2.474008,4.14869179657548,3.667969749400607,-3.667969749400607
img_24.png,rot_img_24_level_09.png,rotation,9,0.8279966,0.2984238,2.774566,3.99234715694638,4.113577706990214,-4.113577706990214
img_24.png,rot_img_24_level_10.png,rotation,10,1.0,0.2984238,3.35094,3.6925282024631,4.968111078079162,-4.968111078079162
img_01.png,trans_img_01_level_01.png,translation,1,0.0,0.2821443,0.0,5.4356243992662,0.0,-0.0
img_01.png,trans_img_01_level_02.png,translation,2,0.02153664,0.2821443,0.076332,5.39591792320445,0.1131699925429696,-0.1131699925429696
img_01.png,trans_img_01_level_03.png,translation,3,0.1301747,0.2821443,0.4613762,5.19562514547011,0.6840373776856843,-0.6840373776856843
img_01.png,trans_img_01_level_04.png,translation,4,0.3114363,0.2821443,1.103819,4.86143843924931,1.636524498228635,-1.636524498228635
img_01.png,trans_img_01_level_05.png,translation,5,0.4204806,0.2821443,1.490303,4.6603967045345,2.209526534045554,-2.209526534045554
img_01.png,trans_img_01_level_06.png,translation,6,0.4951613,0.2821443,1.754993,4.52270992639708,2.601956515261802,-2.601956515261802
img_01.png,trans_img_01_level_07.png,translation,7,0.6474649,0.2821443,2.294801,4.24191191992609,3.402277053628874,-3.402277053628874
img_01.png,trans_img_01_level_08.png,translation,8,0.7857293,0.2821443,2.784849,3.98699813303317,4.128823305603107,-4.128823305603107
img_01.png,trans_img_01_level_09.png,translation,9,0.9011705,0.2821443,3.194005,3.77416284875498,4.735438898917986,-4.735438898917986
img_01.png,trans_img_01_level_10.png,translation,10,1.0,0.2821443,3.544286,3.59195323625449,5.254766286618346,-5.254766286618346
img_02.png,trans_img_02_level_01.png,translation,1,0.0,0.3196554,0.0,5.4356243992662,0.0,-0.0
img_02.png,trans_img_02_level_02.png,translation,2,0.09836368,0.3196554,0.3077179,5.27555531382205,0.4562232412138849,-0.4562232412138849
img_02.png,trans_img_02_level_03.png,translation,3,0.2517748,0.3196554,0.7876444,5.02590654156858,1.1677633348335137,-1.1677633348335137
img_02.png,trans_img_02_level_04.png,translation,4,0.3341256,0.3196554,1.045268,4.89189557229825,1.5497166557329136,-1.5497166557329136
img_02.png,trans_img_02_level_05.png,translation,5,0.4483687,0.3196554,1.402663,4.70598539030262,2.0795912756157233,-2.0795912756157233
img_02.png,trans_img_02_level_06.png,translation,6,0.5265256,0.3196554,1.647166,4.57879951129346,2.4420919658469984,-2.4420919658469984
img_02.png,trans_img_02_level_07.png,translation,7,0.6979405,0.3196554,2.183415,4.29985282993257,3.237135922918409,-3.237135922918409
img_02.png,trans_img_02_level_08.png,translation,8,0.7692834,0.3196554,2.406602,4.18375513469604,3.5680334642600187,-3.5680334642600187
img_02.png,trans_img_02_level_09.png,translation,9,0.9425073,0.3196554,2.94851,3.90186474757566,4.371467467285953,-4.371467467285953
img_02.png,trans_img_02_level_10.png,translation,10,1.0,0.3196554,3.128369,3.80830546604247,4.638126819704151,-4.638126819704151
img_03.png,trans_img_03_level_01.png,translation,1,0.0,0.230963,0.0,5.4356243992662,0.0,-0.0
img_03.png,trans_img_03_level_02.png,translation,2,0.1155973,0.230963,0.5005015,5.17527289755497,0.7420446342653816,-0.7420446342653816
img_03.png,trans_img_03_level_03.png,translation,3,0.2230873,0.230963,0.9659008,4.93318090252527,1.4320466689363358,-1.4320466689363358
img_03.png,trans_img_03_level_04.png,translation,4,0.2874226,0.230963,1.244453,4.78828326770306,1.845028778625952,-1.845028778625952
img_03.png,trans_img_03_level_05.png,translation,5,0.3886604,0.230963,1.682782,4.56027273547971,2.494896326461294,-2.494896326461294
img_03.png,trans_img_03_level_06.png,translation,6,0.4873995,0.230963,2.110293,4.33788952414453,3.128725083496842,-3.128725083496842
img_03.png,trans_img_03_level_07.png,translation,7,0.6085322,0.230963,2.634761,4.06507109822675,3.9063025038320385,-3.9063025038320385
img_03.png,trans_img_03_level_08.png,translation,8,0.7424294,0.230963,3.214495,3.76350433470444,4.765817418375165,-4.765817418375165
img_03.png,trans_img_03_level_09.png,translation,9,0.8354028,0.230963,3.617043,3.55410640820302,5.362635976230158,-5.362635976230158
img_03.png,trans_img_03_level_10.png,translation,10,1.0,0.230963,4.329699,3.18339611102404,6.419221342861486,-6.419221342861486
img_04.png,trans_img_04_level_01.png,translation,1,0.0,0.3403764,0.0,5.4356243992662,0.0,-0.0
img_04.png,trans_img_04_level_02.png,translation,2,0.07432761,0.3403764,0.2183688,5.3220330413844,0.3237540673324061,-0.3237540673324061
img_04.png,trans_img_04_level_03.png,translation,3,0.219606,0.3403764,0.6451855,5.10001099189916,0.956553453647646,-0.956553453647646
img_04.png,trans_img_04_level_04.png,translation,4,0.3188191,0.3403764,0.9366663,4.94838814161801,1.3887035343794336,-1.3887035343794336
img_04.png,trans_img_04_level_05.png,translation,5,0.4040042,0.3403764,1.186933,4.81820409387127,1.7597494990175095,-1.7597494990175095
img_04.png,trans_img_04_level_06.png,translation,6,0.5453842,0.3403764,1.602297,4.60213952432096,2.3755690869048705,-2.3755690869048705
img_04.png,trans_img_04_level_07.png,translation,7,0.653264,0.3403764,1.91924,4.43727171472026,2.8454694818446917,-2.8454694818446917
img_04.png,trans_img_04_level_08.png,translation,8,0.7524971,0.3403764,2.210779,4.28561858988968,3.277705850025596,-3.277705850025596
img_04.png,trans_img_04_level_09.png,translation,9,0.8084406,0.3403764,2.375137,4.20012263809282,3.52138338545474,-3.52138338545474
img_04.png,trans_img_04_level_10.png,translation,10,1.0,0.3403764,2.937924,3.90737138641114,4.355772640200852,-4.355772640200852
img_05.png,trans_img_05_level_01.png,translation,1,0.0,0.3206511,0.0,5.4356243992662,0.0,-0.0
img_05.png,trans_img_05_level_02.png,translation,2,0.1093946,0.3206511,0.3411641,5.25815722730975,0.505810651534467,-0.505810651534467
img_05.png,trans_img_05_level_03.png,translation,3,0.2400655,0.3206511,0.7486814,5.04617436406497,1.10999670459388,-1.10999670459388
img_05.png,trans_img_05_level_04.png,translation,4,0.3830284,0.3206511,1.194533,4.81425071628298,1.7710172758781524,-1.7710172758781524
img_05.png,trans_img_05_level_05.png,translation,5,0.3897273,0.3206511,1.215425,4.80338308936528,1.8019918014271712,-1.8019918014271712
img_05.png,trans_img_05_level_06.png,translation,6,0.5948178,0.3206511,1.855031,4.47067203334743,2.750273075996666,-2.750273075996666
img_05.png,trans_img_05_level_07.png,translation,7,0.6662489,0.3206511,2.0778,4.35479177387826,3.0805508896109397,-3.0805508896109397
img_05.png,trans_img_05_level_08.png,translation,8,0.7580161,0.3206511,2.363991,4.20592057843481,3.5048583011272765,-3.5048583011272765
img_05.png,trans_img_05_level_09.png,translation,9,0.9604752,0.3206511,2.99539,3.87747865003105,4.440971859289495,-4.440971859289495
img_05.png,trans_img_05_level_10.png,translation,10,1.0,0.3206511,3.118655,3.81335850681782,4.623724821753588,-4.623724821753588
img_06.png,trans_img_06_level_01.png,translation,1,0.0,0.2898348,0.0,5.4356243992662,0.0,-0.0
img_06.png,trans_img_06_level_02.png,translation,2,0.1112544,0.2898348,0.3838545,5.23595048117881,0.5691035332833586,-0.5691035332833586
img_06.png,trans_img_06_level_03.png,translation,3,0.2528186,0.2898348,0.8722849,4.98187813949468,1.2932515279089372,-1.2932515279089372
img_06.png,trans_img_06_level_04.png,translation,4,0.3337771,0.2898348,1.151611,4.83657793639411,1.7073810234554547,-1.7073810234554547
img_06.png,trans_img_06_level_05.png,translation,5,0.4268796,0.2898348,1.472837,4.6694821904499,2.1836314036971354,-2.1836314036971354
img_06.png,trans_img_06_level_06.png,translation,6,0.5175363,0.2898348,1.785625,4.50677573399122,2.6473715864190654,-2.6473715864190654
img_06.png,trans_img_06_level_07.png,translation,7,0.5588132,0.2898348,1.92804,4.43269411961803,2.858516381367541,-2.858516381367541
img_06.png,trans_img_06_level_08.png,translation,8,0.7537363,0.2898348,2.600572,4.08285557538018,3.8556138165835505,-3.8556138165835505
img_06.png,trans_img_06_level_09.png,translation,9,0.7577866,0.2898348,2.614546,4.07558656243034,3.8763316999849473,-3.8763316999849473
img_06.png,trans_img_06_level_10.png,translation,10,1.0,0.2898348,3.450241,3.64087368300327,5.115334960978987,-5.115334960978987
img_07.png,trans_img_07_level_01.png,translation,1,0.0,0.3742314,0.0,5.4356243992662,0.0,-0.0
img_07.png,trans_img_07_level_02.png,translation,2,0.1469724,0.3742314,0.3927314,5.23133288413756,0.582264444916811,-0.582264444916811
img_07.png,trans_img_07_level_03.png,translation,3,0.1895417,0.3742314,0.5064828,5.17216153737486,0.7509125229149292,-0.7509125229149292
img_07.png,trans_img_07_level_04.png,translation,4,0.3243153,0.3742314,0.866617,4.9848264748674,1.2848482867946691,-1.2848482867946691
img_07.png,trans_img_07_level_05.png,translation,5,0.4472688,0.3742314,1.195166,4.81392144154438,1.7719557630824665,-1.7719557630824665
img_07.png,trans_img_07_level_06.png,translation,6,0.5935478,0.3742314,1.586045,4.61059351018476,2.3514738356497173,-2.3514738356497173
img_07.png,trans_img_07_level_07.png,translation,7,0.6960866,0.3742314,1.860044,4.46806436468294,2.7577053609180338,-2.7577053609180338
img_07.png,trans_img_07_level_08.png,translation,8,0.8390904,0.3742314,2.24217,4.26928957990626,3.324246216266706,-3.324246216266706
img_07.png,trans_img_07_level_09.png,translation,9,0.8927076,0.3742314,2.385443,4.1947616500106,3.5366630839186586,-3.5366630839186586
img_07.png,trans_img_07_level_10.png,translation,10,1.0,0.3742314,2.672144,4.04562516212372,3.961726622566433,-3.961726622566433
img_08.png,trans_img_08_level_01.png,translation,1,0.0,0.2552722,0.0,5.4356243992662,0.0,-0.0
img_08.png,trans_img_08_level_02.png,translation,2,0.09895837,0.2552722,0.3876583,5.23397181569587,0.5747430556021103,-0.5747430556021103
img_08.png,trans_img_08_level_03.png,translation,3,0.2475096,0.2552722,0.9695911,4.93126127761552,1.437517915903287,-1.437517915903287
img_08.png,trans_img_08_level_04.png,translation,4,0.3252541,0.2552722,1.274147,4.7728370053206,1.8890531689022572,-1.8890531689022572
img_08.png,trans_img_08_level_05.png,translation,5,0.4296264,0.2552722,1.683013,4.56015257360827,2.495238807573769,-2.495238807573769
img_08.png,trans_img_08_level_06.png,translation,6,0.4970521,0.2552722,1.947146,4.42275553643357,2.886842979354309,-2.886842979354309
img_08.png,trans_img_08_level_07.png,translation,7,0.6591226,0.2552722,2.582039,4.09249609470173,3.828136749667986,-3.828136749667986
img_08.png,trans_img_08_level_08.png,translation,8,0.7717342,0.2552722,3.023182,3.86302177240819,4.482176340146203,-4.482176340146203
img_08.png,trans_img_08_level_09.png,translation,9,0.8319225,0.2552722,3.258963,3.74037291436286,4.831745773827672,-4.831745773827672
img_08.png,trans_img_08_level_10.png,translation,10,1.0,0.2552722,3.917388,3.39787256718264,5.807928139547223,-5.807928139547223
img_09.png,trans_img_09_level_01.png,translation,1,0.0,0.2369632,0.0,5.4356243992662,0.0,-0.0
img_09.png,trans_img_09_level_02.png,translation,2,0.1466932,0.2369632,0.6190546,5.11360379642835,0.917811723336098,-0.917811723336098
img_09.png,trans_img_09_level_03.png,translation,3,0.1639532,0.2369632,0.691893,5.07571462562218,1.0258020967684964,-1.0258020967684964
img_09.png,trans_img_09_level_04.png,translation,4,0.3126528,0.2369632,1.319415,4.74928943996972,1.9561676061295687,-1.9561676061295687
img_09.png,trans_img_09_level_05.png,translation,5,0.4367104,0.2369632,1.842946,4.47695842389407,2.732355828186025,-2.732355828186025
img_09.png,trans_img_09_level_06.png,translation,6,0.5880008,0.2369632,2.481401,4.14484609650835,3.678930627602019,-3.678930627602019
img_09.png,trans_img_09_level_07.png,translation,7,0.6381787,0.2369632,2.693155,4.03469563363589,3.9928775777794545,-3.9928775777794545
img_09.png,trans_img_09_level_08.png,translation,8,0.814157,0.2369632,3.435795,3.64838822150859,5.093917289330455,-5.093917289330455
img_09.png,trans_img_09_level_09.png,translation,9,0.9067451,0.2369632,3.826522,3.44513935770073,5.6732100063604936,-5.6732100063604936
img_09.png,trans_img_09_level_10.png,translation,10,1.0,0.2369632,4.220064,3.24042618364143,6.256676248635625,-6.256676248635625
img_10.png,trans_img_10_level_01.png,translation,1,0.0,0.3464161,0.0,5.4356243992662,0.0,-0.0
img_10.png,trans_img_10_level_02.png,translation,2,0.1615445,0.3464161,0.4663307,5.19304790740943,0.6913829303772703,-0.6913829303772703
img_10.png,trans_img_10_level_03.png,translation,3,0.1777447,0.3464161,0.513096,5.16872147465553,0.7607172679063503,-0.7607172679063503
img_10.png,trans_img_10_level_04.png,translation,4,0.3124467,0.3464161,0.9019405,4.96645185207267,1.337218986260052,-1.337218986260052
img_10.png,trans_img_10_level_05.png,translation,5,0.5267189,0.3464161,1.52048,4.64469919460268,2.2542670211933977,-2.2542670211933977
img_10.png,trans_img_10_level_06.png,translation,6,0.5988983,0.3464161,1.728841,4.53631370675089,2.5631835020434437,-2.5631835020434437
img_10.png,trans_img_10_level_07.png,translation,7,0.6533263,0.3464161,1.885958,4.4545843874694,2.796125514808388,-2.796125514808388
img_10.png,trans_img_10_level_08.png,translation,8,0.8156946,0.3464161,2.354667,4.21077074851812,3.49103451804193,-3.49103451804193
img_10.png,trans_img_10_level_09.png,translation,9,0.8885268,0.3464161,2.564912,4.10140523916944,3.8027442214716407,-3.8027442214716407
img_10.png,trans_img_10_level_10.png,translation,10,1.0,0.3464161,2.886702,3.93401611099369,4.279830789364558,-4.279830789364558
img_11.png,trans_img_11_level_01.png,translation,1,0.0,0.2966235,0.0,5.4356243992662,0.0,-0.0
img_11.png,trans_img_11_level_02.png,translation,2,0.1329762,0.2966235,0.4482996,5.20242734775577,0.664649981515174,-0.664649981515174
img_11.png,trans_img_11_level_03.png,translation,3,0.2195632,0.2966235,0.7402084,5.05058185989465,1.097434615996482,-1.097434615996482
img_11.png,trans_img_11_level_04.png,translation,4,0.3577562,0.2966235,1.206095,4.80823638053616,1.788159122728514,-1.788159122728514
img_11.png,trans_img_11_level_05.png,translation,5,0.514303,0.2966235,1.733858,4.53370395736135,2.570621717373686,-2.570621717373686
img_11.png,trans_img_11_level_06.png,translation,6,0.5459669,0.2966235,1.840605,4.47817616822752,2.7288850563925036,-2.7288850563925036
img_11.png,trans_img_11_level_07.png,translation,7,0.6928231,0.2966235,2.335698,4.22063806686974,3.462911036559097,-3.462911036559097
img_11.png,trans_img_11_level_08.png,translation,8,0.8264293,0.2966235,2.786122,3.98633594228713,4.130710658227265,-4.130710658227265
img_11.png,trans_img_11_level_09.png,translation,9,0.9191848,0.2966235,3.098826,3.82367318105443,4.59432630236284,-4.59432630236284
img_11.png,trans_img_11_level_10.png,translation,10,1.0,0.2966235,3.371277,3.6819492761456,4.99826275939691,-4.99826275939691
img_12.png,trans_img_12_level_01.png,translation,1,0.0,0.2689603,0.0,5.4356243992662,0.0,-0.0
img_12.png,trans_img_12_level_02.png,translation,2,0.223711,0.2689603,0.8317621,5.00295734072294,1.2331723347288783,-1.2331723347288783
img_12.png,trans_img_12_level_03.png,translation,3,0.249685,0.2689603,0.9283338,4.95272255198043,1.3763497513937355,-1.3763497513937355
img_12.png,trans_img_12_level_04.png,translation,4,0.4499809,0.2689603,1.673038,4.5653413816929,2.480449850444175,-2.480449850444175
img_12.png,trans_img_12_level_05.png,translation,5,0.4821926,0.2689603,1.792802,4.5030423930766,2.6580122225412803,-2.6580122225412803
img_12.png,trans_img_12_level_06.png,translation,6,0.6429025,0.2689603,2.390325,4.19222212509138,3.5439011479494025,-3.5439011479494025
img_12.png,trans_img_12_level_07.png,translation,7,0.7285426,0.2689603,2.708736,4.02659068939863,4.015978002945991,-4.015978002945991
img_12.png,trans_img_12_level_08.png,translation,8,0.7885618,0.2689603,2.931889,3.910510680325,4.34682513581217,-4.34682513581217
img_12.png,trans_img_12_level_09.png,translation,9,0.9713317,0.2689603,3.611431,3.55702566544321,5.354315612579905,-5.354315612579905
img_12.png,trans_img_12_level_10.png,translation,10,1.0,0.2689603,3.71802,3.50158006494871,5.512344700448199,-5.512344700448199
img_13.png,trans_img_13_level_01.png,translation,1,0.0,0.4073601,0.0,5.4356243992662,0.0,-0.0
img_13.png,trans_img_13_level_02.png,translation,2,0.1251812,0.4073601,0.3072987,5.27577337380692,0.4556017343638874,-0.4556017343638874
img_13.png,trans_img_13_level_03.png,translation,3,0.2595342,0.4073601,0.6371124,5.10421046724232,0.9445842576774284,-0.9445842576774284
img_13.png,trans_img_13_level_04.png,translation,4,0.2787133,0.4073601,0.684194,5.07971950115537,1.0143875422882218,-1.0143875422882218
img_13.png,trans_img_13_level_05.png,translation,5,0.3921241,0.4073601,0.962598,4.93489895719613,1.4271499303290551,-1.4271499303290551
img_13.png,trans_img_13_level_06.png,translation,6,0.6096227,0.4073601,1.49652,4.65716273763103,2.2187438720380035,-2.2187438720380035
img_13.png,trans_img_13_level_07.png,translation,7,0.7384959,0.4073601,1.812882,4.49259715334333,2.687782875088873,-2.687782875088873
img_13.png,trans_img_13_level_08.png,translation,8,0.7902687,0.4073601,1.939976,4.42648523607937,2.8762127214476236,-2.8762127214476236
img_13.png,trans_img_13_level_09.png,translation,9,0.8970003,0.4073601,2.201983,4.29019410426686,3.2646648809116208,-3.2646648809116208
img_13.png,trans_img_13_level_10.png,translation,10,1.0,0.4073601,2.45483,4.15866783281077,3.6395364040541063,-3.6395364040541063
img_14.png,trans_img_14_level_01.png,translation,1,0.0,0.3031756,0.0,5.4356243992662,0.0,-0.0
img_14.png,trans_img_14_level_02.png,translation,2,0.1172852,0.3031756,0.3868558,5.23438926115832,0.5735532673217595,-0.5735532673217595
img_14.png,trans_img_14_level_03.png,translation,3,0.2186131,0.3031756,0.7210776,5.06053334357439,1.069071249474695,-1.069071249474695
img_14.png,trans_img_14_level_04.png,translation,4,0.2889778,0.3031756,0.9531699,4.93980327814879,1.413171808352763,-1.413171808352763
img_14.png,trans_img_14_level_05.png,translation,5,0.4368457,0.3031756,1.4409,4.68609521940217,2.136281536644722,-2.136281536644722
img_14.png,trans_img_14_level_06.png,translation,6,0.5710959,0.3031756,1.883714,4.45575167422047,2.792798555430062,-2.792798555430062
img_14.png,trans_img_14_level_07.png,translation,7,0.7000574,0.3031756,2.309083,4.23448269114768,3.4234515785135713,-3.4234515785135713
img_14.png,trans_img_14_level_08.png,translation,8,0.7727585,0.3031756,2.548881,4.10974426497443,3.7789766253067776,-3.7789766253067776
img_14.png,trans_img_14_level_09.png,translation,9,0.8805462,0.3031756,2.90441,3.92480474121297,4.306084709449856,-4.306084709449856
img_14.png,trans_img_14_level_10.png,translation,10,1.0,0.3031756,3.298419,3.71984864250449,4.890243326961029,-4.890243326961029
img_15.png,trans_img_15_level_01.png,translation,1,0.0,0.3559839,0.0,5.4356243992662,0.0,-0.0
img_15.png,trans_img_15_level_02.png,translation,2,0.1078788,0.3559839,0.3030441,5.27798653700259,0.4492938549650334,-0.4492938549650334
img_15.png,trans_img_15_level_03.png,translation,3,0.2135726,0.3559839,0.5999502,5.12354154732279,0.8894874975128796,-0.8894874975128796
img_15.png,trans_img_15_level_04.png,translation,4,0.3991019,0.3559839,1.121124,4.85243670251703,1.6621809296198744,-1.6621809296198744
img_15.png,trans_img_15_level_05.png,translation,5,0.4529201,0.3559839,1.272305,4.7737951792045,1.88632221561577,-1.88632221561577
img_15.png,trans_img_15_level_06.png,translation,6,0.5089372,0.3559839,1.429664,4.6919399760577,2.119623018117593,-2.119623018117593
img_15.png,trans_img_15_level_07.png,translation,7,0.6635042,0.3559839,1.86386,4.46607935298861,2.7633629709838514,-2.7633629709838514
img_15.png,trans_img_15_level_08.png,translation,8,0.7838174,0.3559839,2.201834,4.29027161127485,3.2644439731810633,-3.2644439731810633
img_15.png,trans_img_15_level_09.png,translation,9,0.8280941,0.3559839,2.326213,4.22557198613618,3.448848554516572,-3.448848554516572
img_15.png,trans_img_15_level_10.png,translation,10,1.0,0.3559839,2.809116,3.97437489435751,4.1648016136395825,-4.1648016136395825
img_16.png,trans_img_16_level_01.png,translation,1,0.0,0.2383492,0.0,5.4356243992662,0.0,-0.0
img_16.png,trans_img_16_level_02.png,translation,2,0.1396535,0.2383492,0.5859197,5.13083995051391,0.8686858470861368,-0.8686858470861368
img_16.png,trans_img_16_level_03.png,translation,3,0.2015417,0.2383492,0.8455732,4.99577306530062,1.2536487022288811,-1.2536487022288811
img_16.png,trans_img_16_level_04.png,translation,4,0.3585909,0.2383492,1.504477,4.65302365533234,2.2305409378906527,-2.2305409378906527
img_16.png,trans_img_16_level_05.png,translation,5,0.4386888,0.2383492,1.84053,4.47821518182214,2.7287738612261156,-2.7287738612261156
img_16.png,trans_img_16_level_06.png,translation,6,0.5859386,0.2383492,2.45832,4.15685240020773,3.6447106857966913,-3.6447106857966913
img_16.png,trans_img_16_level_07.png,translation,7,0.6263471,0.2383492,2.627854,4.06866399020074,3.89606217030882,-3.89606217030882
img_16.png,trans_img_16_level_08.png,translation,8,0.7849753,0.2383492,3.293383,3.722468275338,4.8827769421886345,-4.8827769421886345
img_16.png,trans_img_16_level_09.png,translation,9,0.8664578,0.2383492,3.635244,3.54463858906032,5.389620819209179,-5.389620819209179
img_16.png,trans_img_16_level_10.png,translation,10,1.0,0.2383492,4.195524,3.25319143180151,6.220293190193497,-6.220293190193497
img_17.png,trans_img_17_level_01.png,translation,1,0.0,0.3932853,0.0,5.4356243992662,0.0,-0.0
img_17.png,trans_img_17_level_02.png,translation,2,0.08103256,0.3932853,0.2060402,5.32844614808637,0.3054756576213379,-0.3054756576213379
img_17.png,trans_img_17_level_03.png,translation,3,0.2515013,0.3932853,0.6394883,5.10297456858285,0.948106772288376,-0.948106772288376
img_17.png,trans_img_17_level_04.png,translation,4,0.3200898,0.3932853,0.8138869,5.0122556848106,1.206670523552647,-1.206670523552647
img_17.png,trans_img_17_level_05.png,translation,5,0.3867472,0.3932853,0.9833758,4.92409073497851,1.457955142704721,-1.457955142704721
img_17.png,trans_img_17_level_06.png,translation,6,0.4731582,0.3932853,1.203092,4.8097984848648,1.7837068682663415,-1.7837068682663415
img_17.png,trans_img_17_level_07.png,translation,7,0.6371135,0.3932853,1.619978,4.59294219943431,2.401782976730268,-2.401782976730268
img_17.png,trans_img_17_level_08.png,translation,8,0.7554449,0.3932853,1.920857,4.43643058162022,2.847866849632015,-2.847866849632015
img_17.png,trans_img_17_level_09.png,translation,9,0.8985878,0.3932853,2.284824,4.24710176837324,3.3874851312948433,-3.3874851312948433
img_17.png,trans_img_17_level_10.png,translation,10,1.0,0.3932853,2.542684,4.11296782825267,3.769788939358698,-3.769788939358698
img_18.png,trans_img_18_level_01.png,translation,1,0.0,0.2507264,0.0,5.4356243992662,0.0,-0.0
img_18.png,trans_img_18_level_02.png,translation,2,0.08834369,0.2507264,0.3523509,5.25233806357229,0.5223962260324455,-0.5223962260324455
img_18.png,trans_img_18_level_03.png,translation,3,0.1996118,0.2507264,0.7961338,5.02149051476621,1.1803497381072952,-1.1803497381072952
img_18.png,trans_img_18_level_04.png,translation,4,0.2835389,0.2507264,1.13087,4.84736701594131,1.67663037084143,-1.67663037084143
img_18.png,trans_img_18_level_05.png,translation,5,0.3846631,0.2507264,1.534194,4.63756542878086,2.2745994280179835,-2.2745994280179835
img_18.png,trans_img_18_level_06.png,translation,6,0.519913,0.2507264,2.073627,4.35696249028299,3.074363990553116,-3.074363990553116
img_18.png,trans_img_18_level_07.png,translation,7,0.698535,0.2507264,2.786044,3.98637651642554,4.1305950152542215,-4.1305950152542215
img_18.png,trans_img_18_level_08.png,translation,8,0.7292839,0.2507264,2.908684,3.92258148650082,4.312421351331748,-4.312421351331748
img_18.png,trans_img_18_level_09.png,translation,9,0.9078057,0.2507264,3.620702,3.55220306496676,5.36806081774767,-5.36806081774767
