dataset,reference_id,reference_file,distorted_file,distortion_type,distortion_level,raw_metric_type,raw_metric_value,mos,native_jod,aligned_jod_distortion,aligned_jod_quality
RAID,24,img_24.png,trans_img_24_level_01.png,translation,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,24,img_24.png,trans_img_24_level_02.png,translation,2,MLDS_psi,0.1512174,5.11304626615215,0.9194007763938924,0.9194007763938924,-0.9194007763938924
RAID,24,img_24.png,trans_img_24_level_03.png,translation,3,MLDS_psi,0.260997,4.87886347115096,1.5868602891131345,1.5868602891131345,-1.5868602891131345
RAID,24,img_24.png,trans_img_24_level_04.png,translation,4,MLDS_psi,0.2762349,4.84635786429377,1.6795066191453312,1.6795066191453312,-1.6795066191453312
RAID,24,img_24.png,trans_img_24_level_05.png,translation,5,MLDS_psi,0.4218261,4.53578156132025,2.5647002041129747,2.5647002041129747,-2.5647002041129747
RAID,24,img_24.png,trans_img_24_level_06.png,translation,6,MLDS_psi,0.5294815,4.30613037739777,3.219243879345483,3.219243879345483,-3.219243879345483
RAID,24,img_24.png,trans_img_24_level_07.png,translation,7,MLDS_psi,0.6214526,4.10993673204123,3.77842806248593,3.77842806248593,-3.77842806248593
RAID,24,img_24.png,trans_img_24_level_08.png,translation,8,MLDS_psi,0.7421945,3.85236898035153,4.512538550978979,4.512538550978979,-4.512538550978979
RAID,24,img_24.png,trans_img_24_level_09.png,translation,9,MLDS_psi,0.8890386,3.53911998605583,5.405349746145304,5.405349746145304,-5.405349746145304
RAID,24,img_24.png,trans_img_24_level_10.png,translation,10,MLDS_psi,1.0,3.3024167047696,6.079993059654094,6.079993059654094,-6.079993059654094
RAID,1,img_01.png,scale_img_01_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,1,img_01.png,scale_img_01_level_02.png,scaling,2,MLDS_psi,0.08628307,5.28490260696642,0.4295819171688922,0.4295819171688922,-0.4295819171688922
RAID,1,img_01.png,scale_img_01_level_03.png,scaling,3,MLDS_psi,0.1811861,5.11912323172287,0.9020804242364224,0.9020804242364224,-0.9020804242364224
RAID,1,img_01.png,scale_img_01_level_04.png,scaling,4,MLDS_psi,0.3214594,4.8740897677131,1.6004661296723603,1.6004661296723603,-1.6004661296723603
RAID,1,img_01.png,scale_img_01_level_05.png,scaling,5,MLDS_psi,0.3852659,4.76263052878641,1.9181433070315557,1.9181433070315557,-1.9181433070315557
RAID,1,img_01.png,scale_img_01_level_06.png,scaling,6,MLDS_psi,0.4487302,4.65176897812932,2.234116974441688,2.234116974441688,-2.234116974441688
RAID,1,img_01.png,scale_img_01_level_07.png,scaling,7,MLDS_psi,0.5613555,4.45503174335439,2.794850476900473,2.794850476900473,-2.794850476900473
RAID,1,img_01.png,scale_img_01_level_08.png,scaling,8,MLDS_psi,0.7441425,4.1357340813486,3.704901370663582,3.704901370663582,-3.704901370663582
RAID,1,img_01.png,scale_img_01_level_09.png,scaling,9,MLDS_psi,0.8638141,3.92668831756129,4.300716206816647,4.300716206816647,-4.300716206816647
RAID,1,img_01.png,scale_img_01_level_10.png,scaling,10,MLDS_psi,1.0,3.68879486154848,4.978751714201376,4.978751714201376,-4.978751714201376
RAID,2,img_02.png,scale_img_02_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,2,img_02.png,scale_img_02_level_02.png,scaling,2,MLDS_psi,0.07887369,5.30094556927408,0.3838568338877391,0.3838568338877391,-0.3838568338877391
RAID,2,img_02.png,scale_img_02_level_03.png,scaling,3,MLDS_psi,0.2348454,5.03461988980943,1.1429288581122137,1.1429288581122137,-1.1429288581122137
RAID,2,img_02.png,scale_img_02_level_04.png,scaling,4,MLDS_psi,0.2950063,4.93189350592089,1.4357159611669152,1.4357159611669152,-1.4357159611669152
RAID,2,img_02.png,scale_img_02_level_05.png,scaling,5,MLDS_psi,0.3877075,4.77360375250022,1.88686781323218,1.88686781323218,-1.88686781323218
RAID,2,img_02.png,scale_img_02_level_06.png,scaling,6,MLDS_psi,0.4834857,4.6100603243916,2.3529935029236855,2.3529935029236855,-2.3529935029236855
RAID,2,img_02.png,scale_img_02_level_07.png,scaling,7,MLDS_psi,0.6228248,4.37213513732183,3.0311194490437443,3.0311194490437443,-3.0311194490437443
RAID,2,img_02.png,scale_img_02_level_08.png,scaling,8,MLDS_psi,0.7394395,4.17301235128113,3.5986521652765964,3.5986521652765964,-3.5986521652765964
RAID,2,img_02.png,scale_img_02_level_09.png,scaling,9,MLDS_psi,0.8658143,3.95722399798073,4.213684491385931,4.213684491385931,-4.213684491385931
RAID,2,img_02.png,scale_img_02_level_10.png,scaling,10,MLDS_psi,1.0,3.72809871731374,4.86672925577553,4.86672925577553,-4.86672925577553
RAID,3,img_03.png,scale_img_03_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,3,img_03.png,scale_img_03_level_02.png,scaling,2,MLDS_psi,0.1079577,5.25683763148528,0.509571716842372,0.509571716842372,-0.509571716842372
RAID,3,img_03.png,scale_img_03_level_03.png,scaling,3,MLDS_psi,0.2775012,4.97605986006537,1.309834581983144,1.309834581983144,-1.309834581983144
RAID,3,img_03.png,scale_img_03_level_04.png,scaling,4,MLDS_psi,0.2925807,4.95108699805766,1.3810113492891611,1.3810113492891611,-1.3810113492891611
RAID,3,img_03.png,scale_img_03_level_05.png,scaling,5,MLDS_psi,0.4361002,4.71340681636211,2.0584389897643036,2.0584389897643036,-2.0584389897643036
RAID,3,img_03.png,scale_img_03_level_06.png,scaling,6,MLDS_psi,0.5108799,4.58956570286515,2.411406547730588,2.411406547730588,-2.411406547730588
RAID,3,img_03.png,scale_img_03_level_07.png,scaling,7,MLDS_psi,0.6086494,4.42765148246791,2.8728887272737342,2.8728887272737342,-2.8728887272737342
RAID,3,img_03.png,scale_img_03_level_08.png,scaling,8,MLDS_psi,0.792216,4.12365027064124,3.739342220199467,3.739342220199467,-3.739342220199467
RAID,3,img_03.png,scale_img_03_level_09.png,scaling,9,MLDS_psi,0.894696,3.95393489186353,4.223058985213542,4.223058985213542,-4.223058985213542
RAID,3,img_03.png,scale_img_03_level_10.png,scaling,10,MLDS_psi,1.0,3.77954308354388,4.720104344171982,4.720104344171982,-4.720104344171982
RAID,4,img_04.png,scale_img_04_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,4,img_04.png,scale_img_04_level_02.png,scaling,2,MLDS_psi,0.08694815,5.31205107508272,0.3522043143441974,0.3522043143441974,-0.3522043143441974
RAID,4,img_04.png,scale_img_04_level_03.png,scaling,3,MLDS_psi,0.1716214,5.1917108855127,0.6951936628594952,0.6951936628594952,-0.6951936628594952
RAID,4,img_04.png,scale_img_04_level_04.png,scaling,4,MLDS_psi,0.2089459,5.13866415292427,0.8463855823369284,0.8463855823369284,-0.8463855823369284
RAID,4,img_04.png,scale_img_04_level_05.png,scaling,5,MLDS_psi,0.3468687,4.94264414407286,1.405074872856838,1.405074872856838,-1.405074872856838
RAID,4,img_04.png,scale_img_04_level_06.png,scaling,6,MLDS_psi,0.4948753,4.73229251724638,2.004611633619239,2.004611633619239,-2.004611633619239
RAID,4,img_04.png,scale_img_04_level_07.png,scaling,7,MLDS_psi,0.5668475,4.63000355378074,2.2961520164683997,2.2961520164683997,-2.2961520164683997
RAID,4,img_04.png,scale_img_04_level_08.png,scaling,8,MLDS_psi,0.7163343,4.41754852200479,2.9016838275615497,2.9016838275615497,-2.9016838275615497
RAID,4,img_04.png,scale_img_04_level_09.png,scaling,9,MLDS_psi,0.9536013,4.08033737789269,3.862791093923336,3.862791093923336,-3.862791093923336
RAID,4,img_04.png,scale_img_04_level_10.png,scaling,10,MLDS_psi,1.0,4.01439399935749,4.050740577163291,4.050740577163291,-4.050740577163291
RAID,5,img_05.png,scale_img_05_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,5,img_05.png,scale_img_05_level_02.png,scaling,2,MLDS_psi,0.170752,5.20511091086633,0.6570013849301254,0.6570013849301254,-0.6570013849301254
RAID,5,img_05.png,scale_img_05_level_03.png,scaling,3,MLDS_psi,0.2206687,5.13772387327577,0.8490655341070992,0.8490655341070992,-0.8490655341070992
RAID,5,img_05.png,scale_img_05_level_04.png,scaling,4,MLDS_psi,0.3068442,5.02138772694892,1.180642700305672,1.180642700305672,-1.180642700305672
RAID,5,img_05.png,scale_img_05_level_05.png,scaling,5,MLDS_psi,0.4343503,4.84925579410224,1.6712470421860364,1.6712470421860364,-1.6712470421860364
RAID,5,img_05.png,scale_img_05_level_06.png,scaling,6,MLDS_psi,0.4704667,4.80049920445087,1.8102113481265665,1.8102113481265665,-1.8102113481265665
RAID,5,img_05.png,scale_img_05_level_07.png,scaling,7,MLDS_psi,0.606143,4.61733714006036,2.3322533804890107,2.3322533804890107,-2.3322533804890107
RAID,5,img_05.png,scale_img_05_level_08.png,scaling,8,MLDS_psi,0.7376672,4.4397810691263,2.83831740874262,2.83831740874262,-2.83831740874262
RAID,5,img_05.png,scale_img_05_level_09.png,scaling,9,MLDS_psi,0.7798425,4.382844629136,3.0005956345691516,3.0005956345691516,-3.0005956345691516
RAID,5,img_05.png,scale_img_05_level_10.png,scaling,10,MLDS_psi,1.0,4.08563438367974,3.847693755532293,3.847693755532293,-3.847693755532293
RAID,6,img_06.png,scale_img_06_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,6,img_06.png,scale_img_06_level_02.png,scaling,2,MLDS_psi,0.08919139,5.31352017100178,0.348017149158694,0.348017149158694,-0.348017149158694
RAID,6,img_06.png,scale_img_06_level_03.png,scaling,3,MLDS_psi,0.1368197,5.24831633416623,0.5338588168245998,0.5338588168245998,-0.5338588168245998
RAID,6,img_06.png,scale_img_06_level_04.png,scaling,4,MLDS_psi,0.2321979,5.11774230652765,0.9060162883458892,0.9060162883458892,-0.9060162883458892
RAID,6,img_06.png,scale_img_06_level_05.png,scaling,5,MLDS_psi,0.3981864,4.89050200669838,1.55368854707629,1.55368854707629,-1.55368854707629
RAID,6,img_06.png,scale_img_06_level_06.png,scaling,6,MLDS_psi,0.5332935,4.70553855459889,2.0808648309214193,2.0808648309214193,-2.0808648309214193
RAID,6,img_06.png,scale_img_06_level_07.png,scaling,7,MLDS_psi,0.5894518,4.62865680449441,2.2999904736121106,2.2999904736121106,-2.2999904736121106
RAID,6,img_06.png,scale_img_06_level_08.png,scaling,8,MLDS_psi,0.7502492,4.40852285693447,2.927408458654841,2.927408458654841,-2.927408458654841
RAID,6,img_06.png,scale_img_06_level_09.png,scaling,9,MLDS_psi,0.8668793,4.24885477922489,3.38248876181848,3.38248876181848,-3.38248876181848
RAID,6,img_06.png,scale_img_06_level_10.png,scaling,10,MLDS_psi,1.0,4.06661083476114,3.9019140012652618,3.9019140012652618,-3.9019140012652618
RAID,7,img_07.png,scale_img_07_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,7,img_07.png,scale_img_07_level_02.png,scaling,2,MLDS_psi,0.06361179,5.34626506123931,0.2546888221059848,0.2546888221059848,-0.2546888221059848
RAID,7,img_07.png,scale_img_07_level_03.png,scaling,3,MLDS_psi,0.2061165,5.14608001304426,0.825249160329247,0.825249160329247,-0.825249160329247
RAID,7,img_07.png,scale_img_07_level_04.png,scaling,4,MLDS_psi,0.3298283,4.97229452800315,1.320566398141797,1.320566398141797,-1.320566398141797
RAID,7,img_07.png,scale_img_07_level_05.png,scaling,5,MLDS_psi,0.4356726,4.82360877717947,1.7443452619672362,1.7443452619672362,-1.7443452619672362
RAID,7,img_07.png,scale_img_07_level_06.png,scaling,6,MLDS_psi,0.5264443,4.69609622433802,2.1077770263917333,2.1077770263917333,-2.1077770263917333
RAID,7,img_07.png,scale_img_07_level_07.png,scaling,7,MLDS_psi,0.6202965,4.56425628358117,2.483542558671978,2.483542558671978,-2.483542558671978
RAID,7,img_07.png,scale_img_07_level_08.png,scaling,8,MLDS_psi,0.7217968,4.42167251904689,2.8899297571732374,2.8899297571732374,-2.8899297571732374
RAID,7,img_07.png,scale_img_07_level_09.png,scaling,9,MLDS_psi,0.8356056,4.26179844955771,3.3455971708154046,3.3455971708154046,-3.3455971708154046
RAID,7,img_07.png,scale_img_07_level_10.png,scaling,10,MLDS_psi,1.0,4.03086345828155,4.0037999083231846,4.0037999083231846,-4.0037999083231846
RAID,8,img_08.png,scale_img_08_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,8,img_08.png,scale_img_08_level_02.png,scaling,2,MLDS_psi,0.06715339,5.33894621492461,0.2755487387999149,0.2755487387999149,-0.2755487387999149
RAID,8,img_08.png,scale_img_08_level_03.png,scaling,3,MLDS_psi,0.1600702,5.20517733801344,0.6568120566268222,0.6568120566268222,-0.6568120566268222
RAID,8,img_08.png,scale_img_08_level_04.png,scaling,4,MLDS_psi,0.2223001,5.11558735161515,0.9121582645564924,0.9121582645564924,-0.9121582645564924
RAID,8,img_08.png,scale_img_08_level_05.png,scaling,5,MLDS_psi,0.3753297,4.8952762303175,1.5400812239148458,1.5400812239148458,-1.5400812239148458
RAID,8,img_08.png,scale_img_08_level_06.png,scaling,6,MLDS_psi,0.5379325,4.66118321860206,2.2072848394911735,2.2072848394911735,-2.2072848394911735
RAID,8,img_08.png,scale_img_08_level_07.png,scaling,7,MLDS_psi,0.6652334,4.47791295650914,2.729635253115067,2.729635253115067,-2.729635253115067
RAID,8,img_08.png,scale_img_08_level_08.png,scaling,8,MLDS_psi,0.6968876,4.43234143672265,2.8595215856716876,2.8595215856716876,-2.8595215856716876
RAID,8,img_08.png,scale_img_08_level_09.png,scaling,9,MLDS_psi,0.8598424,4.1977417684584,3.52816925580884,3.52816925580884,-3.52816925580884
RAID,8,img_08.png,scale_img_08_level_10.png,scaling,10,MLDS_psi,1.0,3.99596189653336,4.103275104173819,4.103275104173819,-4.103275104173819
RAID,9,img_09.png,scale_img_09_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,9,img_09.png,scale_img_09_level_02.png,scaling,2,MLDS_psi,0.07132694,5.32321671384521,0.3203804059841966,0.3203804059841966,-0.3203804059841966
RAID,9,img_09.png,scale_img_09_level_03.png,scaling,3,MLDS_psi,0.1947282,5.12874247563081,0.874663995751595,0.874663995751595,-0.874663995751595
RAID,9,img_09.png,scale_img_09_level_04.png,scaling,4,MLDS_psi,0.2513987,5.03943265886003,1.129211674126378,1.129211674126378,-1.129211674126378
RAID,9,img_09.png,scale_img_09_level_05.png,scaling,5,MLDS_psi,0.4601636,4.71042981900188,2.0669239222608113,2.0669239222608113,-2.0669239222608113
RAID,9,img_09.png,scale_img_09_level_06.png,scaling,6,MLDS_psi,0.5106712,4.63083220253049,2.2937902311343197,2.2937902311343197,-2.2937902311343197
RAID,9,img_09.png,scale_img_09_level_07.png,scaling,7,MLDS_psi,0.7004783,4.33170560930643,3.1463502586704366,3.1463502586704366,-3.1463502586704366
RAID,9,img_09.png,scale_img_09_level_08.png,scaling,8,MLDS_psi,0.7241235,4.29444190444923,3.252557951195304,3.252557951195304,-3.252557951195304
RAID,9,img_09.png,scale_img_09_level_09.png,scaling,9,MLDS_psi,0.9323381,3.96630636280857,4.187798256650823,4.187798256650823,-4.187798256650823
RAID,9,img_09.png,scale_img_09_level_10.png,scaling,10,MLDS_psi,1.0,3.85967440598968,4.491716885422286,4.491716885422286,-4.491716885422286
RAID,10,img_10.png,scale_img_10_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,10,img_10.png,scale_img_10_level_02.png,scaling,2,MLDS_psi,0.0973599,5.31637362531238,0.3398843346890814,0.3398843346890814,-0.3398843346890814
RAID,10,img_10.png,scale_img_10_level_03.png,scaling,3,MLDS_psi,0.1267076,5.2804272274821,0.4423374853558052,0.4423374853558052,-0.4423374853558052
RAID,10,img_10.png,scale_img_10_level_04.png,scaling,4,MLDS_psi,0.2013726,5.18897421189533,0.7029936331310532,0.7029936331310532,-0.7029936331310532
RAID,10,img_10.png,scale_img_10_level_05.png,scaling,5,MLDS_psi,0.4022819,4.94289149026275,1.4043698955019388,1.4043698955019388,-1.4043698955019388
RAID,10,img_10.png,scale_img_10_level_06.png,scaling,6,MLDS_psi,0.5114675,4.8091560610067,1.785537882006196,1.785537882006196,-1.785537882006196
RAID,10,img_10.png,scale_img_10_level_07.png,scaling,7,MLDS_psi,0.6176098,4.67914819865327,2.1560816892728645,2.1560816892728645,-2.1560816892728645
RAID,10,img_10.png,scale_img_10_level_08.png,scaling,8,MLDS_psi,0.6718001,4.6127735898522,2.345260249751961,2.345260249751961,-2.345260249751961
RAID,10,img_10.png,scale_img_10_level_09.png,scaling,9,MLDS_psi,0.8536657,4.39001636818992,2.9801549977826145,2.9801549977826145,-2.9801549977826145
RAID,10,img_10.png,scale_img_10_level_10.png,scaling,10,MLDS_psi,1.0,4.21077959159957,3.4910093138042155,3.4910093138042155,-3.4910093138042155
RAID,11,img_11.png,scale_img_11_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,11,img_11.png,scale_img_11_level_02.png,scaling,2,MLDS_psi,0.03781606,5.38519110935426,0.1437431776714391,0.1437431776714391,-0.1437431776714391
RAID,11,img_11.png,scale_img_11_level_03.png,scaling,3,MLDS_psi,0.1631763,5.21800479985241,0.6202516789593615,0.6202516789593615,-0.6202516789593615
RAID,11,img_11.png,scale_img_11_level_04.png,scaling,4,MLDS_psi,0.2846271,5.05603226713575,1.0819000582112022,1.0819000582112022,-1.0819000582112022
RAID,11,img_11.png,scale_img_11_level_05.png,scaling,5,MLDS_psi,0.469938,4.80889284928832,1.78628807872876,1.78628807872876,-1.78628807872876
RAID,11,img_11.png,scale_img_11_level_06.png,scaling,6,MLDS_psi,0.4779089,4.79826242502592,1.8165865376661403,1.8165865376661403,-1.8165865376661403
RAID,11,img_11.png,scale_img_11_level_07.png,scaling,7,MLDS_psi,0.6944683,4.50944842531341,2.639753976220383,2.639753976220383,-2.639753976220383
RAID,11,img_11.png,scale_img_11_level_08.png,scaling,8,MLDS_psi,0.7421128,4.44590776402563,2.8208553198130617,2.8208553198130617,-2.8208553198130617
RAID,11,img_11.png,scale_img_11_level_09.png,scaling,9,MLDS_psi,0.8984572,4.23739934748156,3.4151386278744096,3.4151386278744096,-3.4151386278744096
RAID,11,img_11.png,scale_img_11_level_10.png,scaling,10,MLDS_psi,1.0,4.10197691837596,3.801114841633503,3.801114841633503,-3.801114841633503
RAID,12,img_12.png,scale_img_12_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,12,img_12.png,scale_img_12_level_02.png,scaling,2,MLDS_psi,0.08758372,5.26967965839958,0.4729698263127931,0.4729698263127931,-0.4729698263127931
RAID,12,img_12.png,scale_img_12_level_03.png,scaling,3,MLDS_psi,0.2096225,5.0384529494719,1.1320040071447115,1.1320040071447115,-1.1320040071447115
RAID,12,img_12.png,scale_img_12_level_04.png,scaling,4,MLDS_psi,0.2596783,4.94361230543698,1.4023154536077556,1.4023154536077556,-1.4023154536077556
RAID,12,img_12.png,scale_img_12_level_05.png,scaling,5,MLDS_psi,0.3968553,4.68370342596125,2.1430985416454105,2.1430985416454105,-2.1430985416454105
RAID,12,img_12.png,scale_img_12_level_06.png,scaling,6,MLDS_psi,0.460532,4.5630551850481,2.4869658871945073,2.4869658871945073,-2.4869658871945073
RAID,12,img_12.png,scale_img_12_level_07.png,scaling,7,MLDS_psi,0.5693384,4.35689954835033,3.0745433854215554,3.0745433854215554,-3.0745433854215554
RAID,12,img_12.png,scale_img_12_level_08.png,scaling,8,MLDS_psi,0.7468495,4.02056959129541,4.033139123625193,4.033139123625193,-4.033139123625193
RAID,12,img_12.png,scale_img_12_level_09.png,scaling,9,MLDS_psi,0.8111159,3.8988040010323,4.3801910987396395,4.3801910987396395,-4.3801910987396395
RAID,12,img_12.png,scale_img_12_level_10.png,scaling,10,MLDS_psi,1.0,3.5409255352149,5.400203633844871,5.400203633844871,-5.400203633844871
RAID,13,img_13.png,scale_img_13_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,13,img_13.png,scale_img_13_level_02.png,scaling,2,MLDS_psi,0.06531627,5.35336324666283,0.2344578252731448,0.2344578252731448,-0.2344578252731448
RAID,13,img_13.png,scale_img_13_level_03.png,scaling,3,MLDS_psi,0.1524488,5.24362611982086,0.5472266997277555,0.5472266997277555,-0.5472266997277555
RAID,13,img_13.png,scale_img_13_level_04.png,scaling,4,MLDS_psi,0.3110929,5.04382527750563,1.1166919879524293,1.1166919879524293,-1.1166919879524293
RAID,13,img_13.png,scale_img_13_level_05.png,scaling,5,MLDS_psi,0.463554,4.85181144464056,1.663963017486518,1.663963017486518,-1.663963017486518
RAID,13,img_13.png,scale_img_13_level_06.png,scaling,6,MLDS_psi,0.5311523,4.76667649863927,1.906611626976019,1.906611626976019,-1.906611626976019
RAID,13,img_13.png,scale_img_13_level_07.png,scaling,7,MLDS_psi,0.6826121,4.57592342909798,2.450289273513116,2.450289273513116,-2.450289273513116
RAID,13,img_13.png,scale_img_13_level_08.png,scaling,8,MLDS_psi,0.7259851,4.52129867463431,2.6059788150806074,2.6059788150806074,-2.6059788150806074
RAID,13,img_13.png,scale_img_13_level_09.png,scaling,9,MLDS_psi,0.83924,4.3786623717926,3.012515756405936,3.012515756405936,-3.012515756405936
RAID,13,img_13.png,scale_img_13_level_10.png,scaling,10,MLDS_psi,1.0,4.17619638078348,3.589577157097124,3.589577157097124,-3.589577157097124
RAID,14,img_14.png,scale_img_14_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,14,img_14.png,scale_img_14_level_02.png,scaling,2,MLDS_psi,0.03289346,5.39690249628737,0.1103637971938931,0.1103637971938931,-0.1103637971938931
RAID,14,img_14.png,scale_img_14_level_03.png,scaling,3,MLDS_psi,0.1554376,5.25264455437164,0.5215226768053021,0.5215226768053021,-0.5215226768053021
RAID,14,img_14.png,scale_img_14_level_04.png,scaling,4,MLDS_psi,0.2923199,5.09150790092426,0.980788662552226,0.980788662552226,-0.980788662552226
RAID,14,img_14.png,scale_img_14_level_05.png,scaling,5,MLDS_psi,0.4211549,4.93984442448658,1.413054534517279,1.413054534517279,-1.413054534517279
RAID,14,img_14.png,scale_img_14_level_06.png,scaling,6,MLDS_psi,0.5410535,4.79870093782946,1.8153367039959405,1.8153367039959405,-1.8153367039959405
RAID,14,img_14.png,scale_img_14_level_07.png,scaling,7,MLDS_psi,0.6572312,4.66193748143141,2.2051350662743405,2.2051350662743405,-2.2051350662743405
RAID,14,img_14.png,scale_img_14_level_08.png,scaling,8,MLDS_psi,0.7448075,4.55884327737278,2.4989705173577472,2.4989705173577472,-2.4989705173577472
RAID,14,img_14.png,scale_img_14_level_09.png,scaling,9,MLDS_psi,0.8567125,4.42710997377457,2.8744321161831983,2.8744321161831983,-2.8744321161831983
RAID,14,img_14.png,scale_img_14_level_10.png,scaling,10,MLDS_psi,1.0,4.25843287679505,3.3551896071691356,3.3551896071691356,-3.3551896071691356
RAID,15,img_15.png,scale_img_15_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,15,img_15.png,scale_img_15_level_02.png,scaling,2,MLDS_psi,0.08806796,5.31456781606268,0.3450311882906237,0.3450311882906237,-0.3450311882906237
RAID,15,img_15.png,scale_img_15_level_03.png,scaling,3,MLDS_psi,0.2361299,5.1110447126937,0.9251055332102582,0.9251055332102582,-0.9251055332102582
RAID,15,img_15.png,scale_img_15_level_04.png,scaling,4,MLDS_psi,0.3221663,4.99278067057504,1.2621775197510563,1.2621775197510563,-1.2621775197510563
RAID,15,img_15.png,scale_img_15_level_05.png,scaling,5,MLDS_psi,0.411553,4.86991167181979,1.6123743906913974,1.6123743906913974,-1.6123743906913974
RAID,15,img_15.png,scale_img_15_level_06.png,scaling,6,MLDS_psi,0.534171,4.70136305961189,2.092765678929364,2.092765678929364,-2.092765678929364
RAID,15,img_15.png,scale_img_15_level_07.png,scaling,7,MLDS_psi,0.6181002,4.58599569886667,2.421581646756192,2.421581646756192,-2.421581646756192
RAID,15,img_15.png,scale_img_15_level_08.png,scaling,8,MLDS_psi,0.730787,4.43109820350739,2.863065004973916,2.863065004973916,-2.863065004973916
RAID,15,img_15.png,scale_img_15_level_09.png,scaling,9,MLDS_psi,0.8846743,4.21956805401459,3.4659607493225635,3.4659607493225635,-3.4659607493225635
RAID,15,img_15.png,scale_img_15_level_10.png,scaling,10,MLDS_psi,1.0,4.06104333471805,3.9177822928099273,3.9177822928099273,-3.9177822928099273
RAID,16,img_16.png,scale_img_16_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,16,img_16.png,scale_img_16_level_02.png,scaling,2,MLDS_psi,0.09663941,5.33137627711493,0.2971243075847177,0.2971243075847177,-0.2971243075847177
RAID,16,img_16.png,scale_img_16_level_03.png,scaling,3,MLDS_psi,0.1786595,5.24289843825398,0.549300711971223,0.549300711971223,-0.549300711971223
RAID,16,img_16.png,scale_img_16_level_04.png,scaling,4,MLDS_psi,0.3508849,5.05711325581551,1.0788190625409255,1.0788190625409255,-1.0788190625409255
RAID,16,img_16.png,scale_img_16_level_05.png,scaling,5,MLDS_psi,0.4451311,4.95544679326565,1.3685852153152,1.3685852153152,-1.3685852153152
RAID,16,img_16.png,scale_img_16_level_06.png,scaling,6,MLDS_psi,0.5576068,4.83411539830161,1.71439966235786,1.71439966235786,-1.71439966235786
RAID,16,img_16.png,scale_img_16_level_07.png,scaling,7,MLDS_psi,0.65529,4.72874123977332,2.014733358964977,2.014733358964977,-2.014733358964977
RAID,16,img_16.png,scale_img_16_level_08.png,scaling,8,MLDS_psi,0.7509084,4.62559449740727,2.308718552872453,2.308718552872453,-2.308718552872453
RAID,16,img_16.png,scale_img_16_level_09.png,scaling,9,MLDS_psi,0.9072438,4.45695069202849,2.7893811573164062,2.7893811573164062,-2.7893811573164062
RAID,16,img_16.png,scale_img_16_level_10.png,scaling,10,MLDS_psi,1.0,4.35689122545014,3.0745671070570513,3.0745671070570513,-3.0745671070570513
RAID,17,img_17.png,scale_img_17_level_01.png,scaling,1,MLDS_psi,0.0,5.4356243992662,0.0,0.0,-0.0
RAID,17,img_17.png,scale_img_17_level_02.png,scaling,2,MLDS_psi,0.1608013,5.22815067526962,0.591334263988519,0.591334263988519,-0.591334263988519
RAID,17,img_17.png,scale_img_17_level_03.png,scaling,3,MLDS_psi,0.2109386,5.16346103761118,0.775710379361432,0.775710379361432,-0.775710379361432
RAID,17,img_17.png,scale_img_17_level_04.png,scaling,4,MLDS_psi,0.3359445,5.00217228316291,1.235409877997047,1.235409877997047,-1.235409877997047
RAID,17,img_17.png,scale_img_17_level_05.png,scaling,5,MLDS_psi,0.3335499,5.00526189976628,1.226603962120233,1.226603962120233,-1.226603962120233
RAID,17,img_17.png,scale_img_17_level_06.png,scaling,6,MLDS_psi,0.5245214,4.75886129536473,1.928886242706847,1.928886242706847,-1.928886242706847
RAID,17,img_17.png,scale_img_17_level_07.png,scaling,7,MLDS_psi,0.6204593,4.63507740180655,2.2816907144290957,2.2816907144290957,-2.2816907144290957
RAID,17,img_17.png,scale_img_17_level_08.png,scaling,8,MLDS_psi,0.7473321,4.47138000004449,2.748255254377279,2.748255254377279,-2.748255254377279
